Track_URI,Track_Name,Main_Artist,Album,Track_Popularity,Release_Year,Album_Popularity,Artist_Popularity,Artist_Followers,Artist_Genres
spotify:track:6ndmKwWqMozN2tcZqzCX4K,"Remember the Name (feat. Styles of Beyond)","Fort Minor","The Rising Tied",75,2005,67,58,590142,"rap rock"
spotify:track:1KnUt0rICeoLFYPSL40fsU,"Rite Where U Stand","Gang Starr","The Ownerz",53,2003,54,61,876177,"alternative hip hop, conscious hip hop, east coast hip hop, hardcore hip hop, hip hop"
spotify:track:3r8a8EKpl6ukankUIJS8YR,Rodeo,"Method Man","Best Of",0,2014,0,69,1960195,"east coast hip hop, hardcore hip hop, hip hop"
spotify:track:5NqQXBoJUEBVJUV57wiqim,W.T.P.,Eminem,Recovery,0,2010,0,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:2z0ZSojJWKDOCucLfTNU3K,Headstone,"Flatbush Zombies",Headstone,38,2018,28,55,1198633,"psychedelic hip hop, rap, underground hip hop"
spotify:track:7HFl64GKBtPTa5YoW7j4jL,"All About U",2Pac,"All Eyez On Me",0,1996,7,78,15843276,"g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:16qYlQ6koFxYVbiJbGHblz,G.O.M.D.,"J. Cole","2014 Forest Hills Drive",2,2014,5,84,20867558,"conscious hip hop, hip hop, north carolina hip hop, rap"
spotify:track:3NAgbiWLCFGpT56IJbDTte,"F.A.Y. (Featuring Strick)","Masta Ace","A Long Hot Summer",28,2004,48,45,196622,"east coast hip hop"
spotify:track:2wNr3oWIrv4ww3McHfqlyI,"Come Up",G-Unit,"Come Up",0,2014,0,60,2290537,"gangster rap, hardcore hip hop, hip hop, nyc rap, pop rap, queens hip hop, rap, southern hip hop"
spotify:track:18Qp2oQlUvoG09Xh5vlp4Z,"Street Jazz",Awon,"Sleep Is the Cousin of Death",53,2017,44,43,30718,"jazz rap"
spotify:track:1OeAfkm79hUFgCZ1FNA6lh,"Life In Marvelous Times","Mos Def","The Ecstatic",0,2009,0,63,1382128,"conscious hip hop, east coast hip hop, hip hop"
spotify:track:1YmF9PvLhIISIANoMLIYGq,"A$AP Forever (feat. Moby)","A$AP Rocky","A$AP Forever (feat. Moby)",66,2018,55,81,12569756,"east coast hip hop, hip hop, rap, trap"
spotify:track:2xnDHb346kDs0awet6abDH,"Symphony 2000",EPMD,"Out Of Business (Deluxe Edition)",0,1999,0,49,381705,"east coast hip hop, golden age hip hop, hip hop, old school hip hop"
spotify:track:7Kutf53V4k0CvU4nKu5oK6,"Real Hip-Hop","Das EFX","Hold It Down",54,1995,47,54,361903,"east coast hip hop, hardcore hip hop"
spotify:track:0R8zDxhP2LaqQTeByPDWiS,"So Bad",Eminem,Recovery,0,2010,0,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:2LfPO6EtjOOssbNcMoaxuO,Fame,GZA,"Legend Of The Liquid Sword (Explicit Version)",0,2002,0,60,503110,"east coast hip hop, hardcore hip hop"
spotify:track:1uJ6gXYaweXciUYUEKvJLo,"Highway Robbery",GZA,"Legend Of The Liquid Sword (Explicit Version)",0,2002,0,60,503110,"east coast hip hop, hardcore hip hop"
spotify:track:27dUo79lgLEy4Rk5w3UvSL,"Guess Who's Back",Scarface,"Greatest Hits",48,2010,52,54,889903,"conscious hip hop, dirty south rap, gangster rap, hardcore hip hop"
spotify:track:7dJiDDo32YBDppIe3ZwiNP,"No More Pain",2Pac,"All Eyez On Me",10,1996,7,78,15843276,"g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:49WcLDJOqgpl3yYkRM8AHL,"Go To Sleep",Eminem,"Cradle 2 The Grave",0,2003,0,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:2Uvwc7D5rhphlzfBDnpYpU,"I Love The Dough (feat. Jay-Z & Angela Winbush) - 2014 Remaster","The Notorious B.I.G.","Life After Death (2014 Remastered Edition)",55,1997,78,76,9107911,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:0hioWv2FDtVePjHFTwgrf7,"I'm Bad","LL COOL J","Bigger And Deffer",55,1987,50,61,1547213,"east coast hip hop, golden age hip hop, hip hop, old school hip hop, queens hip hop, rap"
spotify:track:4rkfCWtPe63QU1HXsVTcpc,"Where It'$ At?","Joey Bada$$",1999,50,2012,70,71,3106687,"conscious hip hop, hip hop, rap"
spotify:track:2jt2WxXMCD4zjACthkJQVE,"The Ringer",Eminem,Kamikaze,69,2018,75,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:60SdxE8apGAxMiRrpbmLY0,"Lucky You (feat. Joyner Lucas)",Eminem,Kamikaze,76,2018,75,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:4g32MdRoqwGKQd3NXIRhpU,"Good Guy (feat. Jessie Reyez)",Eminem,Kamikaze,61,2018,75,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:1jo3TwNGCXfNdB5uba3ZVv,Killshot,Eminem,Killshot,74,2018,64,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:17vQTNbvhpvi92qOnDOFHB,"The Law (feat. Mac Miller & Rapsody)",Ab-Soul,"Do What Thou Wilt.",56,2016,51,55,1045890,"conscious hip hop, hip hop, rap"
spotify:track:2JGQRPGQhFd95iNCGOSpeH,"Child Support","Ice Cube","Laugh Now, Cry Later",0,2006,0,73,7182301,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:0AMg7Zy6l3JJ2kj1Q4L5JW,"3 Foot Tall",Hi-Rez,"3 Foot Tall",52,2017,42,46,177294,"indie pop rap, maga rap"
spotify:track:60Z57Wdrn0pEVpHI7d7GAX,"Stepping Stone",Eminem,Kamikaze,58,2018,75,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:58QhkbaAkLFnn7JwAnAato,Fall,Eminem,Kamikaze,66,2018,75,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:4SE4yewyGpOYfxfx59Yjc5,"Cinderella Man",Eminem,Recovery,73,2010,82,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:6TLSA1Tmw8RQxvAioq6je6,"Birds & The Beez","ScHoolboy Q",Setbacks,53,2011,49,70,4558124,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap"
spotify:track:0C5IKY0sXz4sg0hpx7HOz0,"Me and My Bitch - 2005 Remaster","The Notorious B.I.G.","Ready to Die (The Remaster)",55,1994,79,76,9107911,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:61fT12l0R16DiB9dd4zkfy,"Just Playing (Dreams) - 2005 Remaster","The Notorious B.I.G.","Ready to Die (The Remaster)",61,1994,79,76,9107911,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:5onGESUxi3P9xLt311oS59,"One More Chance - 2005 Remaster","The Notorious B.I.G.","Ready to Die (The Remaster)",56,1994,79,76,9107911,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:0TibDQQ58jAlr6jnl5AORf,"Friend of Mine - 2005 Remaster","The Notorious B.I.G.","Ready to Die (The Remaster)",47,1994,79,76,9107911,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:24TUPoKOVqKT1hZHV63FUV,"Don't Front","Joey Bada$$",1999,52,2012,70,71,3106687,"conscious hip hop, hip hop, rap"
spotify:track:7otw2itnM9V35e47VOts0u,"Too Bad",IshDARR,"Old Soul, Young Spirit",43,2015,38,39,69586,"canadian hip hop, milwaukee hip hop, underground hip hop"
spotify:track:7dFGkZbmm6cVlI28bfMaWE,"Righteous Minds","Joey Bada$$",1999,72,2012,70,71,3106687,"conscious hip hop, hip hop, rap"
spotify:track:2EMauqGtcQBe2WpALvKh3j,"I Don't Give A Fuck",2Pac,"2Pacalypse Now",51,1991,53,78,15843276,"g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:14SCykqRyXid7fLi5pGlWA,D'Evils,JAY-Z,"Reasonable Doubt / Vol. 2 Hard Knock Life",0,2010,0,82,8513764,"east coast hip hop, gangster rap, hip hop, pop rap, rap"
spotify:track:2Mb3zpobD0CvJGWv6NpsPy,"They Reminisce Over You (T.R.O.Y.)","Pete Rock & C.L. Smooth","Mecca And The Soul Brother",64,1992,55,45,264205,"east coast hip hop, jazz rap"
spotify:track:30eW6IlBK3wCwcB8TsPXua,"Hip 2 Da Game","Lord Finesse","The Awakening",0,1996,0,45,110901,"bronx hip hop, east coast hip hop, hardcore hip hop"
spotify:track:5hymY2bRVvk9XabRFZF1ze,"New World Order","Flatbush Zombies","New World Order",43,2018,33,55,1198633,"psychedelic hip hop, rap, underground hip hop"
spotify:track:3AYFNoXF0xw5Shsg0lHvBn,"Got My Mind Made Up",2Pac,"All Eyez On Me",0,1996,7,78,15843276,"g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:0ZDcLapel9chZ15ZNuOdD4,"I Ain't Mad At Cha",2Pac,"All Eyez On Me",0,1996,7,78,15843276,"g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:3JWdewLCI6WgLMd1LnSTMj,"Arrest The President","Ice Cube","Arrest The President",0,2018,0,73,7182301,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:6VDz4m1vEGHDDqQojf1mpc,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",Logic,YSIV,56,2018,59,74,5924862,"conscious hip hop, hip hop, pop rap, rap"
spotify:track:12rbR0qoFJQ7rRGzgXrzHy,"Wow Freestyle (feat. Kendrick Lamar)","Jay Rock",Redemption,0,2018,0,71,1430707,"conscious hip hop, hip hop, rap, southern hip hop, trap"
spotify:track:0nKZeSrqH9u31NLoTUsYBR,"You Don't Know",Eminem,"Eminem Presents The Re-Up",61,2006,54,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:33zmZuUrpdbwgXL0U8ylIl,"Hit 'Em Up - Single Version (Explicit)",2Pac,"2Pac Greatest Hits (Explicit Version)",0,1998,0,78,15843276,"g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:4z1swK8bYaJUUEHESWqPbG,"How Ya Livin' featuring Nas",AZ,"Pieces Of A Man",49,1998,57,54,351968,"alternative hip hop, hardcore hip hop, hip hop"
spotify:track:2bPwSgH0UDViyly4Kd9s0b,Games,AZ,"The Format (Special Edition)",0,2007,0,54,351968,"alternative hip hop, hardcore hip hop, hip hop"
spotify:track:3CcvahnsiArpTHYQEWV2Au,"Bring Em Out",T.I.,"Urban Legend",69,2004,61,72,4639486,"atl hip hop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap"
spotify:track:5ZcMWSpUeUPvO87FkSZbJB,"The Return",Logic,YSIV,51,2018,59,74,5924862,"conscious hip hop, hip hop, pop rap, rap"
spotify:track:3irKogkH8P1B1nONmEcHgY,YSIV,Logic,YSIV,53,2018,59,74,5924862,"conscious hip hop, hip hop, pop rap, rap"
spotify:track:0Me3TlqFkaIzoZzAGU1EDh,"Street Dreams II",Logic,YSIV,45,2018,59,74,5924862,"conscious hip hop, hip hop, pop rap, rap"
spotify:track:1FmdAhS8FqRoEJ4jcSfuKZ,"ICONIC (ft. Jaden Smith)",Logic,YSIV,53,2018,59,74,5924862,"conscious hip hop, hip hop, pop rap, rap"
spotify:track:2WmabKuCTj0SG3100uhGE5,"That New Funkadelic","Ice Cube","Everythangs Corrupt",43,2018,59,73,7182301,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:2Ze19WJKgHCTClN6DhqZL6,"Good Cop Bad Cop","Ice Cube","Everythangs Corrupt",53,2018,59,73,7182301,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:4LaiF2h7gsybmURceGYLqh,"Clan In Da Front (feat. RZA & GZA)","Wu-Tang Clan","Enter The Wu-Tang (36 Chambers) [Expanded Edition]",56,1993,75,66,2799812,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:1gKNjEcG5hwpNhoKoL65Tl,"Mugwort + Cinnamon = Shifting Lanes Ft. Kurious","MF DOOM","Special Herbs + Spices Volume One",25,2005,33,73,2113179,"alternative hip hop, east coast hip hop, hip hop, instrumental hip hop"
spotify:track:4vXYRbzsEMTu849afc9TRD,"Why We Thugs","Ice Cube","Laugh Now, Cry Later",0,2006,0,73,7182301,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:7uE5g6xnf80YRfavpReowD,"Smoke Some Weed","Ice Cube","Laugh Now, Cry Later",0,2006,0,73,7182301,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:6rDaCGqcQB1urhpCrrD599,"Album of the Year - Freestyle","J. Cole","Album of the Year (Freestyle)",62,2018,52,84,20867558,"conscious hip hop, hip hop, north carolina hip hop, rap"
spotify:track:7yotKA30dwTKNEGomV9ZsI,KOD,"J. Cole",KOD,70,2018,73,84,20867558,"conscious hip hop, hip hop, north carolina hip hop, rap"
spotify:track:0YAQnYt2oB8OdoaeqnHyTI,"Tribe (with J. Cole)",Bas,"Milky Way",70,2018,62,65,513629,"queens hip hop, rap, sudanese hip hop, sudanese pop, underground hip hop"
spotify:track:2UciqgwVDwro0fev3MFbxJ,ATM,"J. Cole",KOD,65,2018,73,84,20867558,"conscious hip hop, hip hop, north carolina hip hop, rap"
spotify:track:4Uv115JhxMs0hiv52wAf0h,"The Hardest Mutha Fukas",Kurupt,"Space Boogie: Smoke Oddessey (Digitally Remastered)",51,2012,48,60,674553,"g funk, gangster rap, west coast rap"
spotify:track:693xGvqOaeuxur7BKCznpO,"Stay Out The Way (feat. Snoop Dogg)","Daz Dillinger","West Coast Gangsta Sh*t",45,2013,37,44,273663,"g funk, west coast rap"
spotify:track:2rwmKpWW6o6anOhvcyiJOw,"Nothin' But The Cavi Hit","Mack 10","Best Of Mack 10",57,2007,50,53,696170,"g funk, gangster rap, west coast rap"
spotify:track:7ycWLEP1GsNjVvcjawXz3z,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",TESTING,85,2018,78,81,12569756,"east coast hip hop, hip hop, rap, trap"
spotify:track:7kqOIxoJV3jXDjWRJiGge4,"Leopard Shepard","The Underachievers",Indigoism,0,2013,0,47,375878,"psychedelic hip hop, underground hip hop"
spotify:track:36LkNmioaHmqHJMRw69nFP,"Play Your Part","The Underachievers",Indigoism,0,2013,0,47,375878,"psychedelic hip hop, underground hip hop"
spotify:track:0st8AeAbPUnyqw652CDQat,N.T.,Q-Tip,Amplified,35,1999,50,58,591603,"east coast hip hop, queens hip hop"
spotify:track:0n1bFUziAntXCXalTOSVQd,"Renaissance Rap 2014 (feat. Lil Wayne & Raekwon)","Busta Rhymes","The Abstract Dragon",0,2014,0,69,2479602,"east coast hip hop, hardcore hip hop, hip hop, pop rap, rap"
spotify:track:1XhLw67ugntZ0BeIBzvimO,"Lava (feat. Zombie Juice)","Flatbush Zombies","Lava (feat. Zombie Juice)",41,2017,31,55,1198633,"psychedelic hip hop, rap, underground hip hop"
spotify:track:2RPbEp0DyBVlkRvvYKopO7,"Wat's Wrong (feat. Zacari & Kendrick Lamar)","Isaiah Rashad","The Sun's Tirade",70,2016,69,65,1304109,"hip hop, indie hip hop, rap, tennessee hip hop, underground hip hop"
spotify:track:7EpACeh5ooHUb0AnQ3f3Xl,Uppercuts,"Terror Reid",Uppercuts,62,2017,51,54,278045,"dark trap"
spotify:track:75fdRs67DVura8QvyUhTiB,"Be Alright (feat. Cam'ron & Jermaine Dupri)","Kid Capri","Soundtrack to the Streets",1,1998,8,34,7066,"bronx hip hop"
spotify:track:3L7zpqrTRgh2mxjMg1mqBI,"Soundtrack to the Streets (feat. Nas)","Kid Capri","Soundtrack to the Streets",6,1998,8,34,7066,"bronx hip hop"
spotify:track:2ImmhVtfHEO3HsSelPCkOD,"Unify (feat. Snoop Doggy Dogg & Slick Rick)","Kid Capri","Soundtrack to the Streets",4,1998,8,34,7066,"bronx hip hop"
spotify:track:70lvqIDwarHdWxidZJBgNh,"Like That (feat. Jay-Z)","Kid Capri","Soundtrack to the Streets",13,1998,8,34,7066,"bronx hip hop"
spotify:track:56czFJa286JYeH0SujWnLG,"Block Party (feat. Noreaga & Big Pun)","Kid Capri","Soundtrack to the Streets",2,1998,8,34,7066,"bronx hip hop"
spotify:track:4gkl7QbQvBd3TM9PhlWFkI,"Love Yourz","J. Cole","2014 Forest Hills Drive",0,2014,5,84,20867558,"conscious hip hop, hip hop, north carolina hip hop, rap"
spotify:track:697zIbTO0LMhupzGblYREm,"Imported Goods","Action Bronson","Imported Goods",61,2010,51,61,773611,"alternative hip hop, east coast hip hop, hip hop, nyc rap, queens hip hop"
spotify:track:0g0VWoGnz4RDoUw1f8Wvcp,Royalty,"Gang Starr","Moment Of Truth",46,1998,68,61,876177,"alternative hip hop, conscious hip hop, east coast hip hop, hardcore hip hop, hip hop"
spotify:track:1o7pq0fvaVfQSKOKwQAHSo,"Me Myself And I","De La Soul","Rap Story, Vol. 1",0,1998,0,59,926109,"east coast hip hop, golden age hip hop, hip hop, jazz rap"
spotify:track:17oVkf8vcwXprwqaiSwxTp,Unorthodox,"Joey Bada$$",Unorthodox,0,2014,0,71,3106687,"conscious hip hop, hip hop, rap"
spotify:track:6iH9WMCrhLOTfR7RNIE4Rh,"Keep It G.A.N.G.S.T.A. (feat. Lil' Mo & Xzibit)","Nate Dogg","Music and Me",51,2001,60,74,1465314,"g funk, gangster rap, hardcore hip hop, hip hop, west coast rap"
spotify:track:0k4SlTCm0DuXrRmCEkE9vj,"Stretch and Bobbito Show '95","Big L","L Corleone",0,2012,0,57,814061,"east coast hip hop, hardcore hip hop, harlem hip hop"
spotify:track:45uHGiGRrrMYAYFPVz5iR5,Hustle,M.O.P.,"Street Certified",0,2014,0,50,322586,"east coast hip hop, hardcore hip hop"
spotify:track:0rRboI6IRuGx56Dq3UdYY4,"Because I Got High",Afroman,"The Good Times",71,2001,69,58,424558,"comedy rap"
spotify:track:1ZSOShzpHy3rGVkgfc0t8H,"98 Freestyle","Big L","The Big Picture",0,2016,0,57,814061,"east coast hip hop, hardcore hip hop, harlem hip hop"
spotify:track:158DIbrVt4YbqNnWyRCS3P,"Hate Me Now (feat. Diddy)",Nas,"I Am...",64,1999,63,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:6C781pluv3BPxGHHCUJNYc,"Patiently Waiting","50 Cent","Get Rich Or Die Tryin'",67,2003,83,81,11915057,"east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap"
spotify:track:50oMV9ChVZchW4zAcsKigA,"14 Til","Anti Lilly & Phoniks","Stories From The Brass Section",44,2014,42,29,4608,"jazz rap"
spotify:track:1RXEb6UTxJ05RffnAWfUOE,"Player's Ball",Outkast,Southernplayalisticadillacmuzik,63,1994,59,73,2306098,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop"
spotify:track:41sLy8IQUSgvjjeW2CN0vc,"That's That Shit","Snoop Dogg","Tha Blue Carpet Treatment",63,2006,65,81,9993866,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap"
spotify:track:62fQHIiTsimptHHliO8nOn,"We're All In The Same Gang","King Tee","West Coast Livin', Volume Three",46,2013,43,41,90041,"g funk, old school hip hop, west coast rap"
spotify:track:0q3C21uLnMbPVBlO0vaPhi,"Left Hand (feat. The Underachievers, Kirk Knight, Nyck Caution & CJ Fly)","Beast Coast","Escape From New York",49,2019,55,43,113200,"underground hip hop"
spotify:track:5jJYJthaXUdkHKmiS6TuXe,"Distance (feat. Issa Gold & Erick The Architect)","Beast Coast","Escape From New York",57,2019,55,43,113200,"underground hip hop"
spotify:track:7Kc6LyfB09sBQRmrMzybdZ,Tres.Passing,"Dirty Sanchez 47","Pull the Sours Out - EP",41,2019,40,30,10118,"underground boom bap"
spotify:track:4vtohpLhudwQh5q1ESJZ45,"King To A God","PRO ERA","King To a God",43,2018,33,34,110884,"underground hip hop"
spotify:track:6MQXvOq8XHwToL2F1bFM8f,"Take It Easy Freestyle","A$AP Rocky","Peter Rosenberg x Ecko Present: The New York Renaissance",63,2013,54,81,12569756,"east coast hip hop, hip hop, rap, trap"
spotify:track:2UvAxJEK7Vso5B3I2Llaef,"Real Late Hot 97 Freestyle","Flatbush Zombies","Peter Rosenberg x Ecko Present: The New York Renaissance",25,2013,54,55,1198633,"psychedelic hip hop, rap, underground hip hop"
spotify:track:5YgDRYwEHb29C85ZMjePUE,"Desperado (feat. Meechy Darko, Zombie Juice & Kirk Knight)","Beast Coast","Escape From New York",39,2019,55,43,113200,"underground hip hop"
spotify:track:4krhkcFf3OqxHSS1QUIsmc,"It Ain't Easy, It Ain't Easy (feat. Nyck Caution, Kirk Knight, CJ Fly & AKTHESAVIOR)","Beast Coast","Escape From New York",47,2019,55,43,113200,"underground hip hop"
spotify:track:5buYvDX6E73lvNzr9VSLxq,"Do The Damn Thang (93 Till Infinity Remix)","Ralph Myerz","So Real Vol. 2: The Reintroduction",0,2017,0,22,4308,"bergen indie"
spotify:track:0W59qNL0m1jp6pX8nyGKFR,"Splash Woman","Mega Ran","Mega Ran 9",31,2009,22,36,31327,nerdcore
spotify:track:1R6M6xsq0vVq6vIAUhWNC8,"Round Here","Snoop Dogg","Tha Blue Carpet Treatment",42,2006,65,81,9993866,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap"
spotify:track:0Lw6aQcBFWTQ9m4MSwwwes,Homicide,Logic,Homicide,63,2019,52,74,5924862,"conscious hip hop, hip hop, pop rap, rap"
spotify:track:1JIgaRnqtzS7DuGM3hVZU9,"Keanu Reeves",Logic,"Confessions of a Dangerous Mind",0,2019,0,74,5924862,"conscious hip hop, hip hop, pop rap, rap"
spotify:track:5t6bYzld1vAXUEs9GAA149,"Fuck You","Dr. Dre","2001 (Explicit Version)",0,1999,0,78,10140981,"g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:3DgWgZXvq4iFEC4KnKz1c9,"Kiss The Ring (feat. Elzhi & Fashawn)","Markis Precise","The Feeling Of Flying",9,2015,9,15,2383,
spotify:track:4vRaGGiQN6l2LiQxSFg6ZP,"RNP (feat. Anderson .Paak)",Cordae,"RNP (feat. Anderson .Paak)",0,2019,0,69,1952993,"hip hop, pop rap, rap, trap, underground hip hop"
spotify:track:1VB1t9yQJFzSTGZLaQhAKZ,"Grand Finale",DMX,"The Best Of DMX",50,2010,46,68,4495209,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:4cyZWnBdkSitrZcBgiejdP,Higher,"DJ Hotday","Good In Any Hood",53,2011,45,36,15665,
spotify:track:3sITI1dXm6vOhCSF1FaZM9,"More Soup (feat. MF Doom)","Moka Only","The Desired Effect",0,2005,0,37,14943,"bc underground hip hop, canadian hip hop, canadian old school hip hop, jazz rap, outer hip hop"
spotify:track:3Q6QByznElPiCVzwisy5ZW,"Books of War","1 Young Micah","Raw 2 Mars",0,2016,0,19,1716,
spotify:track:7uJvH1U5rhQBEwJILAyA3D,"Write This Down (feat. Nieve)",SoulChef,Escapism,1,2010,0,50,83605,ambeat
spotify:track:3CGpNG97GfKWdh36XqgVMN,"Broken Mirror","Jon Connor",Salvation,33,2011,25,41,38945,"flint hip hop"
spotify:track:0Dt6ZGRQwc77oF83tu2Vkk,"Super Human","Jack Jetson","Adventures of Johnny Strange",37,2014,35,26,7827,"uk alternative hip hop"
spotify:track:0iCWDU1S3hjQphZcD0UfIE,"Winter Warz","Ghostface Killah","Don't Be A Menace To South Central While Drinking Your Juice In The Hood (Original Motion Picture Soundtrack)",49,1996,42,64,829411,"east coast hip hop, hardcore hip hop"
spotify:track:2vc0JtSPHbUnTP4SANXOsq,"Stand Up","Chali 2na","Manphibian Music - Against the Current EP.2",30,2014,28,46,69687,"chicago rap, turntablism"
spotify:track:3BVt1MH9KaZjQw4W58SUTV,Relaxation,Fashawn,"Higher Learning 2 (Deluxe Edition)",50,2012,40,35,51681,"alternative hip hop, soul flow"
spotify:track:4a10oFQmGwtLaHsPstf7I8,"Pardon My G",Fashawn,Manna,0,2017,0,35,51681,"alternative hip hop, soul flow"
spotify:track:3HkEBuIPGC94K3mXBF943M,Apostles,"Mass Appeal","Starting 5: Vol. 1",0,2019,0,0,2156,
spotify:track:3EtyEzMpfKSaoVhPunvbRV,"Leave Me Alone",NF,"The Search",67,2019,80,79,8749876,"hip hop, pop rap"
spotify:track:5rLyYxZNzca00ENADO9m54,"When I Grow Up",NF,"The Search",77,2019,80,79,8749876,"hip hop, pop rap"
spotify:track:4qQf0umfCOGMLzoDTq1nEi,"The Watcher","Dr. Dre",2001,0,1999,1,78,10140981,"g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:6nwAubYnLGl7F7cDuOoVLp,"Quiet Storm","Mobb Deep","Murda Muzik",62,1999,57,64,1885780,"east coast hip hop, hardcore hip hop, hip hop, queens hip hop"
